https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1579723200,2020-01-22 20:00:00,BTC/USDT,8670.65,8673.77,8652.74,8669.48,771821.15,89.09
1579719600,2020-01-22 19:00:00,BTC/USDT,8668.49,8676.76,8646.46,8670.65,809414.57,93.42
1579716000,2020-01-22 18:00:00,BTC/USDT,8689.27,8691.12,8638.66,8668.49,883518.88,101.87
1579712400,2020-01-22 17:00:00,BTC/USDT,8687.5,8699.44,8666.23,8689.27,977527.44,112.64
1579708800,2020-01-22 16:00:00,BTC/USDT,8656.84,8708.3,8600.0,8687.5,1846880.34,213.13
1579705200,2020-01-22 15:00:00,BTC/USDT,8656.18,8670.0,8648.72,8656.84,805904.69,93.06
1579701600,2020-01-22 14:00:00,BTC/USDT,8646.59,8674.58,8639.1,8656.18,1547674.27,178.75
1579698000,2020-01-22 13:00:00,BTC/USDT,8666.39,8675.9,8635.54,8646.59,1084881.74,125.4
1579694400,2020-01-22 12:00:00,BTC/USDT,8663.0,8686.7,8646.04,8666.39,772114.64,89.09
1579690800,2020-01-22 11:00:00,BTC/USDT,8666.2,8673.45,8627.94,8663.0,1100087.61,127.06
1579687200,2020-01-22 10:00:00,BTC/USDT,8686.71,8687.24,8652.04,8666.2,979819.3,113.02
1579683600,2020-01-22 09:00:00,BTC/USDT,8683.43,8693.48,8646.82,8686.71,1168218.69,134.73
1579680000,2020-01-22 08:00:00,BTC/USDT,8736.65,8743.72,8650.42,8683.43,2084438.34,239.87
1579676400,2020-01-22 07:00:00,BTC/USDT,8753.05,8813.63,8705.0,8736.65,2455937.03,280.41
1579672800,2020-01-22 06:00:00,BTC/USDT,8718.96,8759.08,8718.87,8753.05,916806.51,104.94
1579669200,2020-01-22 05:00:00,BTC/USDT,8740.21,8740.21,8715.25,8718.96,799986.96,91.66
1579665600,2020-01-22 04:00:00,BTC/USDT,8715.11,8742.56,8714.91,8740.21,546380.29,62.59
1579662000,2020-01-22 03:00:00,BTC/USDT,8716.04,8724.32,8708.82,8715.11,465559.02,53.41
1579658400,2020-01-22 02:00:00,BTC/USDT,8726.08,8735.51,8699.77,8716.04,697669.62,80.02
1579654800,2020-01-22 01:00:00,BTC/USDT,8739.22,8745.7,8710.97,8726.08,581888.79,66.67
1579651200,2020-01-22 00:00:00,BTC/USDT,8735.77,8754.9,8710.0,8739.22,652800.1,74.7
1579647600,2020-01-21 23:00:00,BTC/USDT,8723.9,8756.46,8722.98,8735.77,627137.31,71.72
1579644000,2020-01-21 22:00:00,BTC/USDT,8733.17,8740.0,8688.88,8723.9,572811.53,65.7
1579640400,2020-01-21 21:00:00,BTC/USDT,8718.64,8798.43,8718.64,8733.17,1608991.52,183.8
1579636800,2020-01-21 20:00:00,BTC/USDT,8533.65,8726.47,8533.08,8718.64,2628865.89,303.27
1579633200,2020-01-21 19:00:00,BTC/USDT,8637.66,8645.98,8499.0,8533.65,2722687.69,318.06
1579629600,2020-01-21 18:00:00,BTC/USDT,8650.75,8651.35,8623.27,8637.66,489124.71,56.66
1579626000,2020-01-21 17:00:00,BTC/USDT,8647.04,8658.9,8630.2,8650.75,451889.87,52.28
1579622400,2020-01-21 16:00:00,BTC/USDT,8647.8,8661.95,8625.22,8647.04,998215.83,115.48
1579618800,2020-01-21 15:00:00,BTC/USDT,8653.72,8680.02,8642.14,8647.8,1238507.99,143.0
1579615200,2020-01-21 14:00:00,BTC/USDT,8661.99,8662.96,8649.16,8653.72,798662.28,92.26
1579611600,2020-01-21 13:00:00,BTC/USDT,8661.15,8665.68,8646.12,8661.99,765639.78,88.44
1579608000,2020-01-21 12:00:00,BTC/USDT,8656.75,8667.8,8636.22,8661.15,1160807.83,134.2
1579604400,2020-01-21 11:00:00,BTC/USDT,8661.75,8675.84,8637.15,8656.75,1275346.49,147.26
1579600800,2020-01-21 10:00:00,BTC/USDT,8631.55,8672.5,8612.21,8661.75,1189679.6,137.54
1579597200,2020-01-21 09:00:00,BTC/USDT,8657.74,8665.77,8627.84,8631.55,966842.9,111.81
1579593600,2020-01-21 08:00:00,BTC/USDT,8633.86,8669.75,8617.1,8657.74,1045589.66,121.05
1579590000,2020-01-21 07:00:00,BTC/USDT,8648.29,8656.62,8625.05,8633.86,704628.72,81.55
1579586400,2020-01-21 06:00:00,BTC/USDT,8660.67,8667.88,8637.54,8648.29,808917.34,93.46
1579582800,2020-01-21 05:00:00,BTC/USDT,8674.59,8681.35,8641.86,8660.67,716257.44,82.67
1579579200,2020-01-21 04:00:00,BTC/USDT,8675.0,8696.8,8670.93,8674.59,879572.2,101.31
1579575600,2020-01-21 03:00:00,BTC/USDT,8666.44,8683.24,8658.42,8675.0,790655.89,91.18
1579572000,2020-01-21 02:00:00,BTC/USDT,8652.94,8676.15,8646.13,8666.44,743500.63,85.85
1579568400,2020-01-21 01:00:00,BTC/USDT,8640.82,8664.82,8634.23,8652.94,861268.01,99.54
1579564800,2020-01-21 00:00:00,BTC/USDT,8642.96,8664.25,8620.0,8640.82,1330284.97,153.95
1579561200,2020-01-20 23:00:00,BTC/USDT,8657.03,8682.46,8617.1,8642.96,1324013.44,153.01
1579557600,2020-01-20 22:00:00,BTC/USDT,8687.98,8748.81,8650.0,8657.03,849412.63,97.48
1579554000,2020-01-20 21:00:00,BTC/USDT,8673.06,8688.3,8663.98,8687.98,574510.58,66.25
1579550400,2020-01-20 20:00:00,BTC/USDT,8670.97,8675.27,8659.2,8673.06,599176.29,69.13
1579546800,2020-01-20 19:00:00,BTC/USDT,8666.52,8680.63,8657.34,8670.97,885074.9,102.11
1579543200,2020-01-20 18:00:00,BTC/USDT,8645.96,8685.5,8643.76,8666.52,1113986.78,128.54
1579539600,2020-01-20 17:00:00,BTC/USDT,8671.21,8680.82,8645.96,8645.96,962621.89,111.19
1579536000,2020-01-20 16:00:00,BTC/USDT,8675.0,8705.51,8655.0,8671.21,1399793.51,161.39
1579532400,2020-01-20 15:00:00,BTC/USDT,8662.52,8681.0,8638.05,8675.0,1382953.43,159.7
1579528800,2020-01-20 14:00:00,BTC/USDT,8608.9,8670.91,8592.8,8662.52,1619129.99,187.52
1579525200,2020-01-20 13:00:00,BTC/USDT,8581.29,8643.39,8525.0,8608.9,2373604.67,276.9
1579521600,2020-01-20 12:00:00,BTC/USDT,8607.52,8640.0,8552.0,8581.29,2382435.56,277.05
1579518000,2020-01-20 11:00:00,BTC/USDT,8658.23,8665.16,8604.3,8607.52,1054637.05,122.06
1579514400,2020-01-20 10:00:00,BTC/USDT,8657.29,8675.86,8639.91,8658.23,1074716.67,124.2
1579510800,2020-01-20 09:00:00,BTC/USDT,8643.68,8671.85,8639.6,8657.29,1059739.48,122.43
1579507200,2020-01-20 08:00:00,BTC/USDT,8663.57,8682.66,8591.18,8643.68,1439429.42,166.44
1579503600,2020-01-20 07:00:00,BTC/USDT,8682.97,8695.0,8645.06,8663.57,1096834.43,126.4
1579500000,2020-01-20 06:00:00,BTC/USDT,8673.87,8683.8,8663.91,8682.97,1212685.16,139.8
1579496400,2020-01-20 05:00:00,BTC/USDT,8640.91,8682.66,8639.46,8673.87,1073561.17,123.84
1579492800,2020-01-20 04:00:00,BTC/USDT,8666.66,8688.74,8634.29,8640.91,704713.56,81.42
1579489200,2020-01-20 03:00:00,BTC/USDT,8650.26,8669.82,8642.2,8666.66,596883.5,68.99
1579485600,2020-01-20 02:00:00,BTC/USDT,8648.4,8672.85,8635.5,8650.26,540003.59,62.39
1579482000,2020-01-20 01:00:00,BTC/USDT,8674.26,8692.06,8640.0,8648.4,621051.31,71.66
1579478400,2020-01-20 00:00:00,BTC/USDT,8704.18,8733.18,8649.18,8674.26,1355690.2,155.89
1579474800,2020-01-19 23:00:00,BTC/USDT,8641.91,8722.11,8628.18,8704.18,869168.02,100.11
1579471200,2020-01-19 22:00:00,BTC/USDT,8720.67,8752.41,8450.32,8641.91,1340450.13,155.95
1579467600,2020-01-19 21:00:00,BTC/USDT,8647.3,8758.13,8646.0,8720.67,1110396.83,127.39
1579464000,2020-01-19 20:00:00,BTC/USDT,8647.95,8660.61,8636.8,8647.3,432111.19,49.96
1579460400,2020-01-19 19:00:00,BTC/USDT,8651.52,8659.18,8623.7,8647.95,714194.55,82.62
1579456800,2020-01-19 18:00:00,BTC/USDT,8658.29,8659.18,8627.42,8651.52,880253.44,101.82
1579453200,2020-01-19 17:00:00,BTC/USDT,8646.35,8665.98,8622.0,8658.29,1105055.17,127.78
1579449600,2020-01-19 16:00:00,BTC/USDT,8635.83,8673.98,8612.96,8646.35,1499981.63,173.31
1579446000,2020-01-19 15:00:00,BTC/USDT,8621.43,8649.9,8593.65,8635.83,1321972.72,153.19
1579442400,2020-01-19 14:00:00,BTC/USDT,8631.52,8655.14,8613.02,8621.43,1120596.16,129.75
1579438800,2020-01-19 13:00:00,BTC/USDT,8629.09,8649.0,8566.73,8631.52,1606654.39,186.59
1579435200,2020-01-19 12:00:00,BTC/USDT,8685.36,8685.36,8559.36,8629.09,3066542.25,355.58
1579431600,2020-01-19 11:00:00,BTC/USDT,9035.69,9035.75,8522.0,8685.36,5759464.63,662.88
1579428000,2020-01-19 10:00:00,BTC/USDT,9067.3,9083.27,9035.69,9035.69,916743.51,101.2
1579424400,2020-01-19 09:00:00,BTC/USDT,9102.03,9125.0,9054.55,9067.3,1585004.05,174.29
1579420800,2020-01-19 08:00:00,BTC/USDT,9084.32,9114.25,9072.37,9102.03,1070457.53,117.69
1579417200,2020-01-19 07:00:00,BTC/USDT,9072.45,9090.16,9042.41,9084.32,1310306.14,144.53
1579413600,2020-01-19 06:00:00,BTC/USDT,9126.92,9145.0,9051.5,9072.45,1590800.02,174.77
1579410000,2020-01-19 05:00:00,BTC/USDT,9146.65,9154.82,9079.69,9126.92,1087199.58,119.08
1579406400,2020-01-19 04:00:00,BTC/USDT,9152.15,9163.11,9100.0,9146.65,812202.43,88.84
1579402800,2020-01-19 03:00:00,BTC/USDT,9156.26,9195.0,9133.13,9152.15,1060629.3,115.73
1579399200,2020-01-19 02:00:00,BTC/USDT,9140.04,9179.87,9118.23,9156.26,1367343.1,149.32
1579395600,2020-01-19 01:00:00,BTC/USDT,8972.94,9162.28,8972.94,9140.04,4297925.74,472.17
1579392000,2020-01-19 00:00:00,BTC/USDT,8916.54,8979.0,8890.0,8972.94,1666230.43,186.56
1579388400,2020-01-18 23:00:00,BTC/USDT,8948.73,8952.0,8911.31,8916.54,1126801.93,126.09
1579384800,2020-01-18 22:00:00,BTC/USDT,8920.05,8950.97,8916.9,8948.73,508328.04,56.88
1579381200,2020-01-18 21:00:00,BTC/USDT,8905.38,8928.64,8902.01,8920.05,791530.51,88.81
1579377600,2020-01-18 20:00:00,BTC/USDT,8907.06,8919.0,8895.38,8905.38,1037118.88,116.42
1579374000,2020-01-18 19:00:00,BTC/USDT,8884.54,8915.0,8872.9,8907.06,1018334.84,114.42
1579370400,2020-01-18 18:00:00,BTC/USDT,8902.05,8908.98,8875.24,8884.54,1448820.85,162.94
1579366800,2020-01-18 17:00:00,BTC/USDT,8877.05,8918.57,8874.94,8902.05,1289898.05,144.95
1579363200,2020-01-18 16:00:00,BTC/USDT,8901.6,8937.61,8842.94,8877.05,1582206.58,177.87
1579359600,2020-01-18 15:00:00,BTC/USDT,8921.93,8950.0,8867.4,8901.6,1345642.34,150.98
1579356000,2020-01-18 14:00:00,BTC/USDT,8921.55,8963.52,8910.53,8921.93,1982448.55,221.75
1579352400,2020-01-18 13:00:00,BTC/USDT,8910.99,8949.43,8893.58,8921.55,1549377.98,173.57
1579348800,2020-01-18 12:00:00,BTC/USDT,8875.62,8920.86,8875.62,8910.99,1479798.74,166.3
1579345200,2020-01-18 11:00:00,BTC/USDT,8887.68,8888.94,8858.6,8875.62,1201614.41,135.47
1579341600,2020-01-18 10:00:00,BTC/USDT,8881.74,8912.34,8871.71,8887.68,1198405.41,134.87
1579338000,2020-01-18 09:00:00,BTC/USDT,8864.75,8900.1,8850.34,8881.74,1740229.35,195.97
1579334400,2020-01-18 08:00:00,BTC/USDT,8846.28,8869.46,8818.89,8864.75,1220699.04,137.97
1579330800,2020-01-18 07:00:00,BTC/USDT,8861.46,8877.34,8841.38,8846.28,1280702.96,144.56
1579327200,2020-01-18 06:00:00,BTC/USDT,8847.31,8873.1,8808.0,8861.46,1866570.7,210.95
1579323600,2020-01-18 05:00:00,BTC/USDT,8842.73,8871.43,8815.0,8847.31,1902739.18,215.2
1579320000,2020-01-18 04:00:00,BTC/USDT,8922.41,8924.59,8821.91,8842.73,2036838.75,229.58
1579316400,2020-01-18 03:00:00,BTC/USDT,8918.93,8946.72,8902.0,8922.41,1119447.85,125.4
1579312800,2020-01-18 02:00:00,BTC/USDT,8939.76,8947.05,8900.0,8918.93,1370228.01,153.62
1579309200,2020-01-18 01:00:00,BTC/USDT,8975.67,8986.14,8905.33,8939.76,1836910.82,205.31
1579305600,2020-01-18 00:00:00,BTC/USDT,8912.82,8985.0,8875.0,8975.67,1914888.82,213.99
1579302000,2020-01-17 23:00:00,BTC/USDT,8941.15,8962.8,8907.0,8912.82,1214798.53,135.99
1579298400,2020-01-17 22:00:00,BTC/USDT,8919.9,8960.04,8899.88,8941.15,667239.41,74.73
1579294800,2020-01-17 21:00:00,BTC/USDT,8878.96,8933.7,8877.11,8919.9,797415.86,89.61
1579291200,2020-01-17 20:00:00,BTC/USDT,8876.8,8933.02,8866.0,8878.96,1523959.77,171.32
1579287600,2020-01-17 19:00:00,BTC/USDT,8920.16,8953.4,8810.1,8876.8,2187976.38,246.16
1579284000,2020-01-17 18:00:00,BTC/USDT,8888.87,8948.0,8886.43,8920.16,1632940.88,183.27
1579280400,2020-01-17 17:00:00,BTC/USDT,8878.41,8915.69,8858.49,8888.87,1510797.84,169.98
1579276800,2020-01-17 16:00:00,BTC/USDT,8855.16,8925.17,8838.72,8878.41,2523057.57,283.9
1579273200,2020-01-17 15:00:00,BTC/USDT,8783.57,8864.58,8772.97,8855.16,1500215.05,170.02
1579269600,2020-01-17 14:00:00,BTC/USDT,8848.68,8852.76,8766.62,8783.57,1631906.59,185.3
1579266000,2020-01-17 13:00:00,BTC/USDT,8811.33,8865.0,8787.0,8848.68,1351244.82,152.83
1579262400,2020-01-17 12:00:00,BTC/USDT,8905.0,8916.6,8785.0,8811.33,2415854.4,273.06
1579258800,2020-01-17 11:00:00,BTC/USDT,8933.87,8960.71,8889.76,8905.0,1482340.43,166.03
1579255200,2020-01-17 10:00:00,BTC/USDT,8963.75,9031.15,8892.23,8933.87,3341822.34,373.21
1579251600,2020-01-17 09:00:00,BTC/USDT,8928.52,8985.21,8922.38,8963.75,1628963.98,182.05
1579248000,2020-01-17 08:00:00,BTC/USDT,8937.61,8999.0,8905.0,8928.52,3009474.24,336.41
1579244400,2020-01-17 07:00:00,BTC/USDT,8866.58,8949.0,8850.0,8937.61,2060900.19,231.37
1579240800,2020-01-17 06:00:00,BTC/USDT,8898.08,8995.05,8845.77,8866.58,3619243.2,405.01
1579237200,2020-01-17 05:00:00,BTC/USDT,8814.06,8900.24,8793.32,8898.08,2017772.87,228.13
1579233600,2020-01-17 04:00:00,BTC/USDT,8781.27,8820.0,8761.03,8814.06,1354967.1,154.15
1579230000,2020-01-17 03:00:00,BTC/USDT,8756.35,8835.8,8750.42,8781.27,1618085.49,183.83
1579226400,2020-01-17 02:00:00,BTC/USDT,8731.03,8777.64,8714.44,8756.35,1071368.03,122.5
1579222800,2020-01-17 01:00:00,BTC/USDT,8688.87,8737.15,8675.8,8731.03,864894.97,99.42
1579219200,2020-01-17 00:00:00,BTC/USDT,8724.53,8743.59,8674.89,8688.87,1014654.19,116.59
1579215600,2020-01-16 23:00:00,BTC/USDT,8721.37,8747.41,8717.0,8724.53,854710.56,97.89
1579212000,2020-01-16 22:00:00,BTC/USDT,8686.86,8740.88,8686.86,8721.37,438107.87,50.28
1579208400,2020-01-16 21:00:00,BTC/USDT,8741.48,8759.9,8670.0,8686.86,1059400.9,121.75
1579204800,2020-01-16 20:00:00,BTC/USDT,8705.69,8750.15,8692.46,8741.48,1280549.33,146.94
1579201200,2020-01-16 19:00:00,BTC/USDT,8682.43,8716.53,8676.04,8705.69,845693.4,97.23
1579197600,2020-01-16 18:00:00,BTC/USDT,8678.38,8706.96,8657.17,8682.43,1161225.74,133.76
1579194000,2020-01-16 17:00:00,BTC/USDT,8659.95,8720.0,8652.82,8678.38,1215641.1,139.92
1579190400,2020-01-16 16:00:00,BTC/USDT,8714.44,8722.0,8624.74,8659.95,1803415.02,208.15
1579186800,2020-01-16 15:00:00,BTC/USDT,8684.48,8728.74,8671.0,8714.44,1301144.53,149.67
1579183200,2020-01-16 14:00:00,BTC/USDT,8697.31,8703.23,8644.19,8684.48,1163500.58,134.15
1579179600,2020-01-16 13:00:00,BTC/USDT,8716.43,8727.6,8664.3,8697.31,1129007.03,129.87
1579176000,2020-01-16 12:00:00,BTC/USDT,8722.17,8784.03,8696.34,8716.43,1599122.61,182.84
1579172400,2020-01-16 11:00:00,BTC/USDT,8659.31,8726.96,8630.0,8722.17,1552281.52,178.82
1579168800,2020-01-16 10:00:00,BTC/USDT,8646.66,8660.15,8602.65,8659.31,849110.55,98.34
1579165200,2020-01-16 09:00:00,BTC/USDT,8674.62,8682.89,8607.0,8646.66,1489832.55,172.44
1579161600,2020-01-16 08:00:00,BTC/USDT,8675.73,8713.79,8658.42,8674.62,1074547.93,123.69
1579158000,2020-01-16 07:00:00,BTC/USDT,8719.53,8720.7,8653.89,8675.73,845269.38,97.36
1579154400,2020-01-16 06:00:00,BTC/USDT,8700.38,8722.56,8675.91,8719.53,953825.46,109.61
1579150800,2020-01-16 05:00:00,BTC/USDT,8654.47,8721.22,8650.82,8700.38,1421265.58,163.57
1579147200,2020-01-16 04:00:00,BTC/USDT,8642.03,8690.0,8617.86,8654.47,1171496.76,135.34
1579143600,2020-01-16 03:00:00,BTC/USDT,8646.0,8655.26,8594.53,8642.03,1359114.87,157.56
1579140000,2020-01-16 02:00:00,BTC/USDT,8663.26,8698.1,8612.14,8646.0,1215767.78,140.28
1579136400,2020-01-16 01:00:00,BTC/USDT,8758.12,8773.2,8614.97,8663.26,2140244.58,246.77
1579132800,2020-01-16 00:00:00,BTC/USDT,8825.81,8860.3,8715.25,8758.12,1982574.56,225.91
1579129200,2020-01-15 23:00:00,BTC/USDT,8857.85,8870.86,8793.0,8825.81,1428971.6,161.86
1579125600,2020-01-15 22:00:00,BTC/USDT,8832.05,8860.12,8805.0,8857.85,579725.2,65.59
1579122000,2020-01-15 21:00:00,BTC/USDT,8812.22,8858.66,8787.75,8832.05,1209028.53,136.9
1579118400,2020-01-15 20:00:00,BTC/USDT,8761.89,8835.44,8736.75,8812.22,1035994.97,117.98
1579114800,2020-01-15 19:00:00,BTC/USDT,8746.54,8784.05,8743.5,8761.89,873490.93,99.67
1579111200,2020-01-15 18:00:00,BTC/USDT,8794.16,8797.45,8715.35,8746.54,977933.42,111.78
1579107600,2020-01-15 17:00:00,BTC/USDT,8780.0,8804.06,8730.0,8794.16,1309565.84,149.41
1579104000,2020-01-15 16:00:00,BTC/USDT,8764.0,8820.25,8670.1,8780.0,2035954.55,231.96
1579100400,2020-01-15 15:00:00,BTC/USDT,8850.27,8864.58,8731.2,8764.0,2116368.14,240.77
1579096800,2020-01-15 14:00:00,BTC/USDT,8904.61,8904.61,8758.84,8850.27,2910055.22,329.13
1579093200,2020-01-15 13:00:00,BTC/USDT,8763.61,8913.82,8763.61,8904.61,1365381.66,154.37
1579089600,2020-01-15 12:00:00,BTC/USDT,8736.5,8795.7,8722.3,8763.61,607468.83,69.26
1579086000,2020-01-15 11:00:00,BTC/USDT,8799.73,8809.35,8723.84,8736.5,794816.88,90.57
1579082400,2020-01-15 10:00:00,BTC/USDT,8759.5,8807.52,8718.1,8799.73,1807027.93,206.2
1579078800,2020-01-15 09:00:00,BTC/USDT,8638.11,8779.72,8636.97,8759.5,883145.8,101.47
1579075200,2020-01-15 08:00:00,BTC/USDT,8628.93,8675.95,8608.73,8638.11,633396.6,73.23
1579071600,2020-01-15 07:00:00,BTC/USDT,8678.42,8688.08,8618.42,8628.93,899840.73,104.07
1579068000,2020-01-15 06:00:00,BTC/USDT,8617.14,8691.0,8608.0,8678.42,1020963.59,117.82
1579064400,2020-01-15 05:00:00,BTC/USDT,8603.91,8663.28,8571.01,8617.14,1586120.89,183.85
1579060800,2020-01-15 04:00:00,BTC/USDT,8728.19,8743.44,8576.65,8603.91,2505075.38,289.91
1579057200,2020-01-15 03:00:00,BTC/USDT,8816.16,8816.16,8728.19,8728.19,1176370.73,134.17
1579053600,2020-01-15 02:00:00,BTC/USDT,8777.77,8830.39,8771.69,8816.16,1103107.37,125.29
1579050000,2020-01-15 01:00:00,BTC/USDT,8777.35,8800.16,8708.26,8777.77,1707509.93,194.91
1579046400,2020-01-15 00:00:00,BTC/USDT,8815.81,8895.02,8710.4,8777.35,2939353.65,333.58
1579042800,2020-01-14 23:00:00,BTC/USDT,8737.87,8871.0,8719.68,8815.81,1281430.01,145.26
1579039200,2020-01-14 22:00:00,BTC/USDT,8730.0,8788.47,8720.0,8737.87,370240.35,42.29
1579035600,2020-01-14 21:00:00,BTC/USDT,8683.96,8756.0,8660.95,8730.0,643961.47,73.96
1579032000,2020-01-14 20:00:00,BTC/USDT,8768.06,8768.06,8676.43,8683.96,855923.29,98.34
1579028400,2020-01-14 19:00:00,BTC/USDT,8763.96,8774.35,8682.39,8768.06,949983.47,108.83
1579024800,2020-01-14 18:00:00,BTC/USDT,8770.37,8850.0,8670.0,8763.96,2480636.26,282.85
1579021200,2020-01-14 17:00:00,BTC/USDT,8675.49,8816.36,8675.49,8770.37,3974328.86,454.44
1579017600,2020-01-14 16:00:00,BTC/USDT,8680.57,8696.39,8520.0,8675.49,3833319.73,445.97
1579014000,2020-01-14 15:00:00,BTC/USDT,8693.35,8760.0,8636.71,8680.57,3394416.79,390.12
1579010400,2020-01-14 14:00:00,BTC/USDT,8586.61,8744.21,8562.28,8693.35,4145530.28,478.02
1579006800,2020-01-14 13:00:00,BTC/USDT,8497.8,8586.61,8497.8,8586.61,1767812.7,206.88
1579003200,2020-01-14 12:00:00,BTC/USDT,8531.0,8619.13,8480.38,8497.8,2467455.04,289.08
1578999600,2020-01-14 11:00:00,BTC/USDT,8520.68,8531.12,8501.52,8531.0,695681.43,81.64
1578996000,2020-01-14 10:00:00,BTC/USDT,8493.97,8523.78,8471.88,8520.68,1519393.27,178.8
1578992400,2020-01-14 09:00:00,BTC/USDT,8509.16,8559.95,8485.33,8493.97,1715578.62,201.34
1578988800,2020-01-14 08:00:00,BTC/USDT,8509.86,8536.88,8502.58,8509.16,1184416.59,138.99
1578985200,2020-01-14 07:00:00,BTC/USDT,8506.93,8539.62,8495.01,8509.86,909557.6,106.82
1578981600,2020-01-14 06:00:00,BTC/USDT,8477.0,8512.04,8465.7,8506.93,862518.02,101.57
1578978000,2020-01-14 05:00:00,BTC/USDT,8522.68,8540.0,8454.94,8477.0,1514901.15,178.0
1578974400,2020-01-14 04:00:00,BTC/USDT,8464.93,8579.35,8458.24,8522.68,2628272.01,308.13
1578970800,2020-01-14 03:00:00,BTC/USDT,8429.68,8474.9,8376.52,8464.93,1348256.4,160.04
1578967200,2020-01-14 02:00:00,BTC/USDT,8430.0,8430.0,8373.47,8429.68,1232846.58,146.78
1578963600,2020-01-14 01:00:00,BTC/USDT,8268.72,8471.0,8267.63,8430.0,3234885.64,385.96
1578960000,2020-01-14 00:00:00,BTC/USDT,8108.03,8310.0,8106.54,8268.72,3403163.08,414.41
1578956400,2020-01-13 23:00:00,BTC/USDT,8115.53,8136.51,8101.02,8108.03,1004804.03,123.7
1578952800,2020-01-13 22:00:00,BTC/USDT,8134.16,8138.09,8104.83,8115.53,556704.36,68.56
1578949200,2020-01-13 21:00:00,BTC/USDT,8153.57,8156.99,8121.26,8134.16,855149.79,105.08
1578945600,2020-01-13 20:00:00,BTC/USDT,8111.14,8157.07,8105.79,8153.57,1463121.63,179.92
1578942000,2020-01-13 19:00:00,BTC/USDT,8106.44,8121.97,8103.73,8111.14,814918.55,100.45
1578938400,2020-01-13 18:00:00,BTC/USDT,8097.05,8107.43,8088.14,8106.44,848929.08,104.83
1578934800,2020-01-13 17:00:00,BTC/USDT,8109.95,8129.47,8090.0,8097.05,1715470.54,211.54
1578931200,2020-01-13 16:00:00,BTC/USDT,8083.39,8112.0,8072.36,8109.95,1285441.42,158.85
1578927600,2020-01-13 15:00:00,BTC/USDT,8090.35,8100.18,8071.3,8083.39,669576.06,82.84
1578924000,2020-01-13 14:00:00,BTC/USDT,8085.53,8096.21,8070.31,8090.35,1163038.83,143.86
1578920400,2020-01-13 13:00:00,BTC/USDT,8091.67,8113.34,8078.34,8085.53,874606.1,108.1
1578916800,2020-01-13 12:00:00,BTC/USDT,8077.19,8099.94,8043.77,8091.67,1142643.93,141.42
1578913200,2020-01-13 11:00:00,BTC/USDT,8124.6,8130.0,8075.92,8077.19,750971.29,92.54
1578909600,2020-01-13 10:00:00,BTC/USDT,8108.94,8127.64,8093.7,8124.6,1239495.63,152.78
1578906000,2020-01-13 09:00:00,BTC/USDT,8129.68,8131.33,8089.48,8108.94,1400694.87,172.78
1578902400,2020-01-13 08:00:00,BTC/USDT,8075.74,8133.14,8067.0,8129.68,1257305.74,155.3
1578898800,2020-01-13 07:00:00,BTC/USDT,8064.74,8089.77,8056.18,8075.74,1290473.81,159.76
1578895200,2020-01-13 06:00:00,BTC/USDT,8094.04,8113.5,8059.72,8064.74,1490969.0,184.46
1578891600,2020-01-13 05:00:00,BTC/USDT,8118.17,8118.17,8078.29,8094.04,1172260.85,144.81
1578888000,2020-01-13 04:00:00,BTC/USDT,8106.89,8123.89,8091.5,8118.17,1150804.22,141.93
1578884400,2020-01-13 03:00:00,BTC/USDT,8112.13,8124.17,8084.13,8106.89,1816897.72,224.14
1578880800,2020-01-13 02:00:00,BTC/USDT,8152.13,8157.49,8110.0,8112.13,1236927.99,152.13
1578877200,2020-01-13 01:00:00,BTC/USDT,8150.66,8162.42,8136.96,8152.13,1268861.43,155.71
1578873600,2020-01-13 00:00:00,BTC/USDT,8182.7,8195.18,8140.0,8150.66,1952281.26,239.16
1578870000,2020-01-12 23:00:00,BTC/USDT,8153.2,8182.92,8132.67,8182.7,1476737.01,180.97
1578866400,2020-01-12 22:00:00,BTC/USDT,8101.27,8165.0,8100.0,8153.2,483804.4,59.48
1578862800,2020-01-12 21:00:00,BTC/USDT,8137.15,8144.26,8092.74,8101.27,836573.55,102.85
1578859200,2020-01-12 20:00:00,BTC/USDT,8128.36,8149.77,8128.36,8137.15,1066029.12,130.97
1578855600,2020-01-12 19:00:00,BTC/USDT,8120.4,8160.0,8119.8,8128.36,981154.17,120.62
1578852000,2020-01-12 18:00:00,BTC/USDT,8097.94,8127.71,8085.23,8120.4,676290.86,83.34
1578848400,2020-01-12 17:00:00,BTC/USDT,8104.77,8190.05,8074.98,8097.94,1556610.8,191.79
1578844800,2020-01-12 16:00:00,BTC/USDT,8151.97,8174.76,8101.8,8104.77,2004377.24,246.32
1578841200,2020-01-12 15:00:00,BTC/USDT,8139.45,8171.57,8139.45,8151.97,630810.12,77.31
1578837600,2020-01-12 14:00:00,BTC/USDT,8167.61,8186.0,8130.0,8139.45,1374906.68,168.69
1578834000,2020-01-12 13:00:00,BTC/USDT,8133.54,8169.56,8120.81,8167.61,1225125.42,150.44
1578830400,2020-01-12 12:00:00,BTC/USDT,8111.16,8155.53,8110.22,8133.54,1072398.04,131.88
1578826800,2020-01-12 11:00:00,BTC/USDT,8121.51,8129.13,8104.64,8111.16,1061196.48,130.75
